# Frequency (Hz), Power Spectrum (A^2/Hz)
1937.98828, 3.49888035e-11
1940.67993, 3.12934019e-11
1943.37158, 3.19247302e-11
1946.06323, 8.90995264e-11
1948.75488, 1.3723318e-09
1951.44653, 1.90214822e-09
1954.13818, 3.97435501e-10
1956.82983, 4.74339214e-11
1959.52148, 4.51212505e-11
1962.21313, 5.69228172e-11
1964.90479, 5.20388073e-11
1967.59644, 3.89848639e-11
1970.28809, 3.61826125e-11
1972.97974, 3.76333791e-11
1975.67139, 4.60760735e-11
1978.36304, 3.63004037e-11
1981.05469, 1.99221098e-10
1983.74634, 8.08887235e-10
1986.43799, 2.81349499e-10
1989.12964, 4.45679778e-11
1991.82129, 5.3195677e-11
1994.51294, 4.20752287e-11
1997.20459, 3.77372127e-11
1999.89624, 3.68664162e-11
2002.58789, 2.3943016e-11
2005.27954, 2.41149947e-11
2007.97119, 2.82967486e-11
2010.66284, 2.76797855e-11
2013.35449, 2.40361675e-10
2016.04614, 7.55845275e-10
2018.73779, 1.92806437e-10
2021.42944, 2.43772363e-11
2024.12109, 3.14036921e-11
2026.81274, 3.15460262e-11
2029.50439, 3.11838402e-11
2032.19604, 3.31829425e-11
2034.8877, 3.32466589e-11
2037.57935, 3.0906333e-11
2040.271, 3.52086207e-11
2042.96265, 3.77714075e-11
2045.6543, 2.51653531e-10
2048.34595, 6.0951072e-10
2051.0376, 1.30963337e-10
2053.72925, 2.62961909e-11
2056.4209, 2.53561824e-11
2059.11255, 2.96843869e-11
2061.8042, 2.43128399e-11
2064.49585, 2.58807507e-11
2067.1875, 3.30304395e-11
2069.87915, 2.28526816e-11
2072.5708, 2.82292384e-11
2075.26245, 5.0613562e-11
2077.9541, 3.38779171e-10
2080.64575, 6.2225447e-10
2083.3374, 9.57046248e-11
2086.02905, 2.71166891e-11
2088.7207, 2.20401145e-11
2091.41235, 3.37336686e-11
2094.104, 2.81140233e-11
2096.79565, 2.63831196e-11
2099.4873, 3.73399055e-11
2102.17896, 2.6916613e-11
2104.87061, 2.26056847e-11
2107.56226, 4.36668965e-11
2110.25391, 4.17109736e-10
2112.94556, 5.68556924e-10
2115.63721, 6.83806414e-11
2118.32886, 2.68087896e-11
2121.02051, 2.14756355e-11
2123.71216, 3.48857575e-11
2126.40381, 3.67055795e-11
2129.09546, 3.01699499e-11
2131.78711, 3.01116354e-11
2134.47876, 3.65179553e-11
2137.17041, 2.507149e-11
2139.86206, 5.23685886e-11
2142.55371, 4.81708562e-10
2145.24536, 4.85086749e-10
2147.93701, 6.79731549e-11
2150.62866, 5.20097923e-11
2153.32031, 8.26515661e-11
2156.01196, 7.15512649e-11
2158.70361, 6.64523506e-11
2161.39526, 6.07746214e-11
2164.08691, 2.44485254e-09
2166.77856, 8.48151771e-09
2169.47021, 2.03870254e-09
2172.16187, 9.41826686e-11
2174.85352, 5.55914204e-10
2177.54517, 4.61692629e-10
2180.23682, 9.29748639e-11
2182.92847, 5.81466611e-11
2185.62012, 5.76618996e-11
2188.31177, 3.7502855e-11
2191.00342, 5.44543993e-11
2193.69507, 3.71110122e-11
2196.38672, 2.88506944e-11
2199.07837, 4.37913178e-11
2201.77002, 3.29501947e-11
2204.46167, 6.92581686e-11
2207.15332, 5.53086077e-10
2209.84497, 3.31049022e-10
2212.53662, 1.93820758e-11
2215.22827, 2.82805862e-11
2217.91992, 2.75354097e-11
2220.61157, 1.77005563e-11
2223.30322, 2.85790055e-11
2225.99487, 3.20070914e-11
2228.68652, 2.12594352e-11
2231.37817, 3.06054834e-11
2234.06982, 3.48932619e-11
2236.76147, 9.12709075e-11
2239.45312, 5.44795598e-10
2242.14478, 2.64259503e-10
2244.83643, 2.42754046e-11
2247.52808, 2.49083375e-11
2250.21973, 3.85016116e-11
2252.91138, 2.81064078e-11
2255.60303, 3.01923972e-11
2258.29468, 5.30246194e-11
2260.98633, 2.9744044e-11
2263.67798, 2.83606697e-11
2266.36963, 5.13799524e-11
2269.06128, 1.42097695e-10
2271.75293, 5.54078339e-10
2274.44458, 2.05727171e-10
2277.13623, 2.72676326e-11
2279.82788, 2.32881561e-11
2282.51953, 3.69929712e-11
2285.21118, 2.86014528e-11
2287.90283, 1.83315585e-11
2290.59448, 4.9298024e-11
2293.28613, 4.97531807e-11
2295.97778, 2.94797832e-11
2298.66943, 3.92549916e-11
2301.36108, 1.87154583e-10
2304.05273, 5.54009116e-10
2306.74438, 1.55275806e-10
2309.43604, 4.41727627e-11
2312.12769, 2.17091987e-11
2314.81934, 3.31683882e-11
2317.51099, 4.3337299e-11
2320.20264, 3.83228484e-11
2322.89429, 5.0687423e-11
2325.58594, 5.97763089e-11
2328.27759, 2.57062323e-11
2330.96924, 2.96539286e-11
2333.66089, 2.26092201e-10
2336.35254, 4.95944064e-10
2339.04419, 1.03093659e-10
2341.73584, 5.62248512e-11
2344.42749, 4.27432603e-11
2347.11914, 4.53155742e-11
2349.81079, 5.75013023e-11
2352.50244, 4.618338e-11
2355.19409, 2.53213631e-11
2357.88574, 6.53174806e-11
2360.57739, 5.24695946e-11
2363.26904, 7.64067698e-11
2365.96069, 3.18391619e-10
2368.65234, 5.28169675e-10
2371.34399, 1.80709198e-10
2374.03564, 8.03486028e-11
2376.72729, 1.03261531e-10
2379.41895, 6.69539202e-10
2382.1106, 1.12566694e-08
2384.80225, 1.01617337e-08
2387.4939, 4.33133196e-10
