# Frequency (Hz), Power Spectrum (A^2/Hz)
1017.44385, 1.44538524e-06
1020.1355, 7.99608074e-07
1022.82715, 9.45403769e-07
1025.5188, 1.3862707e-06
1028.21045, 9.79413016e-07
1030.9021, 9.7946895e-07
1033.59375, 1.55928797e-06
1036.2854, 1.02818126e-06
1038.97705, 9.71328973e-07
1041.6687, 1.54719373e-06
1044.36035, 1.06048378e-06
1047.052, 1.0096901e-06
1049.74365, 1.63557343e-06
1052.4353, 1.13548617e-06
1055.12695, 8.73286979e-07
1057.8186, 1.45205809e-06
1060.51025, 1.09851408e-06
1063.2019, 8.77633056e-07
1065.89355, 1.53815108e-06
1068.58521, 1.21272797e-06
1071.27686, 9.53349229e-07
1073.96851, 1.48612389e-06
1076.66016, 1.48878075e-06
1079.35181, 1.40971279e-05
1082.04346, 0.000291218719
1084.73511, 0.000277839426
1087.42676, 1.16473711e-05
1090.11841, 1.45222612e-06
1092.81006, 1.34185552e-06
1095.50171, 8.92958383e-07
1098.19336, 1.23995574e-06
1100.88501, 1.41932333e-06
1103.57666, 7.808394e-07
1106.26831, 9.59114004e-07
1108.95996, 1.28178328e-06
1111.65161, 8.77588661e-07
1114.34326, 1.01749583e-06
1117.03491, 1.32918171e-06
1119.72656, 8.03810622e-07
1122.41821, 9.46374257e-07
1125.10986, 1.42632393e-06
1127.80151, 9.61512342e-07
1130.49316, 9.19996467e-07
1133.18481, 1.25302449e-06
1135.87646, 8.59964416e-07
1138.56812, 9.14118459e-07
1141.25977, 1.10635312e-06
1143.95142, 7.48589059e-07
1146.64307, 6.96855636e-07
1149.33472, 1.14478894e-06
1152.02637, 9.49195908e-07
1154.71802, 7.3950514e-07
1157.40967, 1.11062786e-06
1160.10132, 1.00024647e-06
1162.79297, 8.35001742e-07
1165.48462, 1.25680731e-06
1168.17627, 1.13866633e-06
1170.86792, 8.28045472e-07
1173.55957, 1.22482811e-06
1176.25122, 1.20764003e-06
1178.94287, 8.62229172e-07
1181.63452, 1.08890254e-06
1184.32617, 1.18327603e-06
1187.01782, 7.68750056e-07
1189.70947, 9.64049605e-07
1192.40112, 1.17647141e-06
1195.09277, 7.74931834e-07
1197.78442, 9.39951065e-07
1200.47607, 1.212038e-06
1203.16772, 9.19115109e-07
1205.85938, 8.83779308e-07
1208.55103, 1.12216094e-06
1211.24268, 8.90533897e-07
1213.93433, 9.56285589e-07
1216.62598, 1.32546245e-06
1219.31763, 9.53789709e-07
1222.00928, 8.7298281e-07
1224.70093, 1.26120449e-06
1227.39258, 1.03787715e-06
1230.08423, 9.17729267e-07
1232.77588, 1.19622746e-06
1235.46753, 9.35057301e-07
1238.15918, 8.47912133e-07
1240.85083, 1.17043828e-06
1243.54248, 1.05219056e-06
1246.23413, 8.05426055e-07
1248.92578, 9.98659289e-07
1251.61743, 9.87310159e-07
1254.30908, 8.74067837e-07
1257.00073, 1.12600014e-06
1259.69238, 1.13711735e-06
1262.38403, 9.22228878e-07
1265.07568, 1.11173506e-06
1267.76733, 1.15665239e-06
1270.45898, 8.6415406e-07
1273.15063, 9.93638423e-07
1275.84229, 1.15652779e-06
1278.53394, 9.78716344e-07
1281.22559, 1.1058587e-06
1283.91724, 1.25365932e-06
1286.60889, 9.84333724e-07
1289.30054, 1.06481866e-06
1291.99219, 1.27743692e-06
1294.68384, 1.06321158e-06
1297.37549, 4.83799195e-05
1300.06714, 0.000178109651
1302.75879, 4.29097636e-05
1305.45044, 1.01171872e-06
1308.14209, 1.17599791e-06
1310.83374, 9.93910817e-07
1313.52539, 1.00951252e-06
1316.21704, 1.25328074e-06
1318.90869, 1.03175933e-06
1321.60034, 9.19644606e-07
1324.29199, 1.08135418e-06
1326.98364, 9.71884674e-07
1329.67529, 9.04221849e-07
1332.36694, 1.08418089e-06
1335.05859, 9.67728965e-07
1337.75024, 7.92694152e-07
1340.44189, 9.48960576e-07
1343.13354, 9.36213837e-07
1345.8252, 7.75292506e-07
1348.51685, 8.85935492e-07
1351.2085, 8.57208761e-07
1353.90015, 7.1266561e-07
1356.5918, 8.19260379e-07
1359.28345, 7.99878876e-07
1361.9751, 6.21164077e-07
1364.66675, 7.22923005e-07
1367.3584, 8.6107741e-07
1370.05005, 7.32913861e-07
1372.7417, 7.3065803e-07
1375.43335, 7.74219416e-07
1378.125, 6.75073125e-07
1380.81665, 7.46618298e-07
1383.5083, 8.41253268e-07
1386.19995, 6.72808369e-07
1388.8916, 7.04694628e-07
1391.58325, 8.66521987e-07
1394.2749, 7.54455243e-07
1396.96655, 7.42774489e-07
1399.6582, 8.34679156e-07
1402.34985, 6.64380707e-07
1405.0415, 6.22657012e-07
1407.73315, 8.36455911e-07
1410.4248, 7.80300752e-07
1413.11646, 6.83902954e-07
1415.80811, 7.51716186e-07
1418.49976, 6.86489386e-07
1421.19141, 6.27296401e-07
1423.88306, 7.08844482e-07
1426.57471, 6.79648451e-07
1429.26636, 6.11693849e-07
1431.95801, 7.50237859e-07
1434.64966, 7.89852891e-07
1437.34131, 6.82510404e-07
1440.03296, 7.14553607e-07
1442.72461, 7.49876619e-07
1445.41626, 7.04741296e-07
1448.10791, 8.15815611e-07
1450.79956, 8.65755624e-07
1453.49121, 7.47258468e-07
1456.18286, 8.21206925e-07
1458.87451, 9.49330456e-07
1461.56616, 8.20431922e-07
1464.25781, 7.38365088e-07
1466.94946, 7.5186199e-07
1469.64111, 6.16428906e-07
1472.33276, 6.34626304e-07
1475.02441, 7.34232856e-07
1477.71606, 6.59837156e-07
1480.40771, 5.93173638e-07
1483.09937, 6.36337461e-07
1485.79102, 5.78866604e-07
1488.48267, 5.49984065e-07
1491.17432, 6.2299614e-07
1493.86597, 6.52913911e-07
1496.55762, 6.96663619e-07
1499.24927, 7.79437812e-07
1501.94092, 7.06923515e-07
1504.63257, 6.25528287e-07
1507.32422, 6.82370683e-07
1510.01587, 7.0388586e-07
1512.70752, 2.0707962e-06
1515.39917, 3.33885291e-05
1518.09082, 3.13386663e-05
1520.78247, 1.75414971e-06
1523.47412, 7.03432761e-07
1526.16577, 6.52846097e-07
1528.85742, 5.35800723e-07
1531.54907, 5.70789098e-07
1534.24072, 6.45647049e-07
1536.93237, 5.6374904e-07
1539.62402, 5.23824042e-07
1542.31567, 4.82422706e-07
1545.00732, 4.06290553e-07
1547.69897, 4.20630556e-07
1550.39062, 4.54726802e-07
1553.08228, 4.23581639e-07
1555.77393, 4.30119542e-07
1558.46558, 4.60544101e-07
1561.15723, 4.69843059e-07
1563.84888, 4.23539944e-07
1566.54053, 3.7409211e-07
1569.23218, 3.1041759e-07
1571.92383, 3.3085621e-07
1574.61548, 3.90295725e-07
1577.30713, 3.57577591e-07
1579.99878, 3.4186607e-07
1582.69043, 3.80273264e-07
1585.38208, 3.89978084e-07
1588.07373, 3.62184494e-07
1590.76538, 3.50291998e-07
1593.45703, 3.09635936e-07
1596.14868, 2.88035494e-07
1598.84033, 3.26130646e-07
1601.53198, 3.27804969e-07
1604.22363, 3.12102145e-07
1606.91528, 3.14066966e-07
1609.60693, 2.93672883e-07
1612.29858, 3.12167856e-07
1614.99023, 3.48612957e-07
1617.68188, 3.66733047e-07
1620.37354, 3.28982537e-07
1623.06519, 3.15535999e-07
1625.75684, 3.15203124e-07
1628.44849, 3.1285677e-07
1631.14014, 3.29975876e-07
1633.83179, 3.16590786e-07
1636.52344, 2.77413221e-07
1639.21509, 2.80458096e-07
1641.90674, 3.00529337e-07
1644.59839, 3.00412694e-07
1647.29004, 2.88055958e-07
1649.98169, 2.97947395e-07
1652.67334, 2.85545696e-07
1655.36499, 2.87644099e-07
1658.05664, 3.24347525e-07
1660.74829, 3.38558721e-07
1663.43994, 3.17029304e-07
1666.13159, 2.81759498e-07
1668.82324, 2.61977618e-07
1671.51489, 2.56569876e-07
1674.20654, 2.68299175e-07
1676.89819, 2.93112521e-07
1679.58984, 3.16834445e-07
1682.28149, 3.28514091e-07
1684.97314, 3.03816165e-07
1687.66479, 2.81177165e-07
1690.35645, 2.92186314e-07
1693.0481, 3.00730733e-07
1695.73975, 2.90651087e-07
1698.4314, 2.93893208e-07
1701.12305, 2.89877789e-07
1703.8147, 2.65952565e-07
1706.50635, 2.75352591e-07
1709.198, 2.85538079e-07
1711.88965, 2.71382362e-07
1714.5813, 2.66990583e-07
1717.27295, 2.6201559e-07
1719.9646, 2.63990103e-07
1722.65625, 2.68590981e-07
1725.3479, 2.73739744e-07
1728.03955, 2.53194855e-07
1730.7312, 9.26545169e-07
1733.42285, 2.73179285e-06
1736.1145, 8.26960786e-07
1738.80615, 2.76502874e-07
1741.4978, 2.56457099e-07
1744.18945, 2.43787014e-07
1746.8811, 2.22544386e-07
1749.57275, 2.03621283e-07
1752.2644, 1.9383242e-07
1754.95605, 1.8033009e-07
1757.64771, 1.76800739e-07
1760.33936, 1.80445596e-07
1763.03101, 1.75987125e-07
1765.72266, 1.65427338e-07
1768.41431, 1.68092384e-07
1771.10596, 1.65764206e-07
1773.79761, 1.56003097e-07
1776.48926, 1.55319697e-07
1779.18091, 1.67866148e-07
1781.87256, 1.87777403e-07
1784.56421, 2.06669597e-07
1787.25586, 1.97057375e-07
1789.94751, 1.77976403e-07
1792.63916, 1.63622531e-07
1795.33081, 1.62509821e-07
1798.02246, 1.72224219e-07
1800.71411, 1.70616175e-07
1803.40576, 1.63178115e-07
1806.09741, 1.57577318e-07
1808.78906, 1.63818385e-07
1811.48071, 1.59869586e-07
1814.17236, 1.66020925e-07
1816.86401, 1.81570499e-07
1819.55566, 1.80726346e-07
1822.24731, 1.71791896e-07
1824.93896, 1.6723763e-07
1827.63062, 1.51952804e-07
1830.32227, 1.50777936e-07
1833.01392, 1.4476818e-07
1835.70557, 1.25361808e-07
1838.39722, 1.22762359e-07
1841.08887, 1.33558274e-07
1843.78052, 1.30202181e-07
1846.47217, 1.3726698e-07
1849.16382, 1.37642189e-07
1851.85547, 1.26143874e-07
1854.54712, 1.22021788e-07
1857.23877, 1.33264621e-07
1859.93042, 1.3460911e-07
1862.62207, 1.32549502e-07
