# Frequency (Hz), Power Spectrum (A^2/Hz)
971.685791, 1.78232776e-10
974.377441, 8.04850298e-10
977.069092, 4.24979885e-10
979.760742, 1.30631603e-10
982.452393, 6.80847712e-10
985.144043, 4.8341553e-10
987.835693, 2.15967536e-10
990.527344, 3.0583851e-09
993.218994, 3.23124372e-09
995.910645, 2.79784473e-10
998.602295, 5.85904436e-10
1001.29395, 6.29626407e-10
1003.9856, 1.77356241e-10
1006.67725, 5.47589474e-10
1009.3689, 6.85624224e-10
1012.06055, 1.40042353e-10
1014.7522, 4.28092506e-10
1017.44385, 6.60112742e-10
1020.1355, 3.64113767e-10
1022.82715, 3.04508418e-09
1025.5188, 2.8922571e-09
1028.21045, 2.3347968e-10
1030.9021, 2.78230133e-10
1033.59375, 6.81737444e-10
1036.2854, 2.32226613e-10
1038.97705, 2.47182996e-10
1041.6687, 7.07617021e-10
1044.36035, 3.55678653e-10
1047.052, 3.9842657e-10
1049.74365, 8.61038962e-10
1052.4353, 6.67515654e-10
1055.12695, 2.87062574e-09
1057.8186, 2.45822185e-09
1060.51025, 5.32395683e-10
1063.2019, 3.36190603e-10
1065.89355, 8.89890883e-10
1068.58521, 1.06873543e-09
1071.27686, 1.17676324e-09
1073.96851, 1.11635556e-09
1076.66016, 9.68752745e-10
1079.35181, 1.20761667e-08
1082.04346, 2.40059109e-07
1084.73511, 2.29923941e-07
1087.42676, 1.27059172e-08
1090.11841, 1.9900972e-09
1092.81006, 1.00533881e-09
1095.50171, 1.08588982e-09
1098.19336, 9.58252699e-10
1100.88501, 7.94005639e-10
1103.57666, 3.25285132e-10
1106.26831, 5.16249155e-10
1108.95996, 7.77092612e-10
1111.65161, 2.4566571e-10
1114.34326, 3.83002074e-10
1117.03491, 1.18205756e-09
1119.72656, 3.16650484e-09
1122.41821, 1.22010646e-09
1125.10986, 5.85456295e-10
1127.80151, 1.73122697e-10
1130.49316, 1.99933278e-10
1133.18481, 5.6539895e-10
1135.87646, 2.23170607e-10
1138.56812, 1.42229631e-10
1141.25977, 5.32559274e-10
1143.95142, 2.60158201e-10
1146.64307, 1.16619006e-10
1149.33472, 1.11531151e-09
1152.02637, 2.91251645e-09
1154.71802, 7.4442591e-10
1157.40967, 4.5414994e-10
1160.10132, 3.27083444e-10
1162.79297, 1.01015925e-10
1165.48462, 4.01576161e-10
1168.17627, 3.50867779e-10
1170.86792, 9.97020175e-11
1173.55957, 3.21379923e-10
1176.25122, 3.39652972e-10
1178.94287, 8.0252173e-11
1181.63452, 1.26086597e-09
1184.32617, 2.99086378e-09
1187.01782, 5.16204024e-10
1189.70947, 2.38439879e-10
1192.40112, 4.03763439e-10
1195.09277, 8.16018225e-11
1197.78442, 1.94367938e-10
1200.47607, 4.2638662e-10
1203.16772, 1.17606383e-10
1205.85938, 1.67142619e-10
1208.55103, 3.96677247e-10
1211.24268, 1.46050977e-10
1213.93433, 1.27721622e-09
1216.62598, 2.61313815e-09
1219.31763, 4.12666623e-10
1222.00928, 1.32843056e-10
1224.70093, 4.24923902e-10
1227.39258, 1.81591076e-10
1230.08423, 9.1499093e-11
1232.77588, 3.49609869e-10
1235.46753, 2.05281875e-10
1238.15918, 8.13124845e-11
1240.85083, 3.62783109e-10
1243.54248, 2.58043975e-10
1246.23413, 1.36375555e-09
1248.92578, 2.18411511e-09
1251.61743, 3.730318e-10
1254.30908, 6.055563e-11
1257.00073, 2.60694438e-10
1259.69238, 2.93880448e-10
1262.38403, 1.51136298e-10
1265.07568, 2.91787955e-10
1267.76733, 3.42467721e-10
1270.45898, 1.32758471e-10
1273.15063, 2.72302431e-10
1275.84229, 4.82294205e-10
1278.53394, 1.6635755e-09
1281.22559, 1.9715567e-09
1283.91724, 7.236024e-10
1286.60889, 6.14028828e-10
1289.30054, 4.87264229e-10
1291.99219, 4.91345242e-10
1294.68384, 3.7963635e-10
1297.37549, 4.12722727e-08
1300.06714, 1.51090291e-07
1302.75879, 3.65580526e-08
1305.45044, 3.18011506e-10
1308.14209, 5.55481106e-10
1310.83374, 2.07579998e-09
1313.52539, 1.79633175e-09
1316.21704, 4.5710824e-10
1318.90869, 2.56499738e-10
1321.60034, 1.46402543e-10
1324.29199, 3.52956081e-10
1326.98364, 2.33617625e-10
1329.67529, 1.37218459e-10
1332.36694, 3.02677411e-10
1335.05859, 2.390384e-10
1337.75024, 1.32664491e-10
1340.44189, 3.92752914e-10
1343.13354, 1.87872007e-09
1345.8252, 1.09849929e-09
1348.51685, 2.17586241e-10
1351.2085, 1.99350828e-10
1353.90015, 4.72789551e-11
1356.5918, 1.50647175e-10
1359.28345, 2.16815566e-10
1361.9751, 7.14444823e-11
1364.66675, 1.30405881e-10
1367.3584, 2.18747395e-10
1370.05005, 8.81615267e-11
1372.7417, 3.84826698e-10
1375.43335, 1.93981475e-09
1378.125, 8.26453073e-10
1380.81665, 1.20700339e-10
1383.5083, 2.48569915e-10
1386.19995, 1.03641394e-10
1388.8916, 8.72125566e-11
1391.58325, 1.89223096e-10
1394.2749, 8.16137782e-11
1396.96655, 8.52476423e-11
1399.6582, 2.31684061e-10
1402.34985, 1.31896077e-10
1405.0415, 4.1753298e-10
1407.73315, 1.88441995e-09
1410.4248, 6.49371168e-10
1413.11646, 5.19933575e-11
1415.80811, 1.61089211e-10
1418.49976, 1.1486722e-10
1421.19141, 5.07715779e-11
1423.88306, 1.60085528e-10
1426.57471, 1.38980938e-10
1429.26636, 4.50157134e-11
1431.95801, 1.23114394e-10
1434.64966, 1.41622505e-10
1437.34131, 5.12883735e-10
1440.03296, 1.83276971e-09
1442.72461, 5.61243774e-10
1445.41626, 5.35986117e-11
1448.10791, 1.03396319e-10
1450.79956, 1.40388548e-10
1453.49121, 4.95488997e-11
1456.18286, 8.66935343e-11
1458.87451, 1.49204427e-10
1461.56616, 4.69476714e-11
1464.25781, 6.69233696e-11
1466.94946, 1.40568779e-10
1469.64111, 6.36461939e-10
1472.33276, 1.55674962e-09
1475.02441, 3.76298021e-10
1477.71606, 7.20331433e-11
1480.40771, 8.20023147e-11
1483.09937, 1.55201837e-10
1485.79102, 9.25505991e-11
1488.48267, 7.5297546e-11
1491.17432, 1.6734332e-10
1493.86597, 1.15547752e-10
1496.55762, 6.86993656e-11
1499.24927, 1.46685386e-10
1501.94092, 8.8451807e-10
1504.63257, 1.55209345e-09
1507.32422, 3.37585598e-10
1510.01587, 1.62143785e-10
1512.70752, 1.75756076e-09
1515.39917, 3.3766387e-08
1518.09082, 3.16472573e-08
1520.78247, 1.3322925e-09
1523.47412, 1.45217879e-10
1526.16577, 1.49224272e-10
1528.85742, 1.55295179e-10
1531.54907, 1.60806535e-10
1534.24072, 9.39086031e-10
1536.93237, 1.25580402e-09
1539.62402, 1.79003534e-10
1542.31567, 1.03596021e-10
1545.00732, 4.20910078e-11
1547.69897, 7.09726444e-11
1550.39062, 1.12605807e-10
1553.08228, 5.80593768e-11
1555.77393, 4.84554445e-11
1558.46558, 8.14708995e-11
1561.15723, 4.14114819e-11
1563.84888, 6.95756439e-11
1566.54053, 9.76358105e-10
1569.23218, 1.01545861e-09
1571.92383, 7.51744222e-11
1574.61548, 7.49558124e-11
1577.30713, 4.85898509e-11
1579.99878, 3.41240473e-11
1582.69043, 6.364307e-11
1585.38208, 4.66210334e-11
1588.07373, 3.00384821e-11
1590.76538, 6.81154438e-11
1593.45703, 5.81910388e-11
1596.14868, 9.00317113e-11
1598.84033, 1.0206016e-09
1601.53198, 8.11392564e-10
1604.22363, 4.61752477e-11
1606.91528, 5.64610962e-11
1609.60693, 5.72308381e-11
1612.29858, 3.22985319e-11
1614.99023, 4.65669413e-11
1617.68188, 5.41014629e-11
1620.37354, 3.21991253e-11
1623.06519, 4.31559545e-11
1625.75684, 5.47906269e-11
1628.44849, 1.37566653e-10
1631.14014, 1.13844223e-09
1633.83179, 7.02624958e-10
1636.52344, 3.9228603e-11
1639.21509, 3.36576461e-11
1641.90674, 5.2294679e-11
1644.59839, 3.29538306e-11
1647.29004, 3.2017531e-11
1649.98169, 4.71998343e-11
1652.67334, 2.95196402e-11
1655.36499, 3.36222612e-11
1658.05664, 5.29611736e-11
1660.74829, 1.89140661e-10
1663.43994, 1.13021625e-09
1666.13159, 5.17709875e-10
1668.82324, 2.81947538e-11
1671.51489, 1.99072356e-11
1674.20654, 3.32809995e-11
1676.89819, 2.76628633e-11
1679.58984, 2.30301802e-11
1682.28149, 3.30660603e-11
1684.97314, 3.51975775e-11
1687.66479, 2.75859596e-11
1690.35645, 3.2169746e-11
1693.0481, 2.53523563e-10
1695.73975, 1.13316645e-09
1698.4314, 3.79278831e-10
1701.12305, 3.24608881e-11
1703.8147, 2.69611295e-11
1706.50635, 3.13068668e-11
1709.198, 3.38990641e-11
1711.88965, 2.68392166e-11
1714.5813, 2.95865069e-11
1717.27295, 3.44637617e-11
1719.9646, 3.51184498e-11
1722.65625, 3.89137368e-11
1725.3479, 3.28460231e-10
1728.03955, 1.05721731e-09
1730.7312, 7.23759441e-10
1733.42285, 3.11156212e-09
1736.1145, 7.48240636e-10
1738.80615, 2.4782178e-11
1741.4978, 2.53044547e-11
1744.18945, 2.35183244e-11
1746.8811, 2.27731271e-11
1749.57275, 2.40883875e-11
1752.2644, 2.25843719e-11
1754.95605, 2.46899532e-11
1757.64771, 4.01132599e-10
1760.33936, 1.00223052e-09
1763.03101, 1.78373233e-10
1765.72266, 2.03821734e-11
1768.41431, 2.0587726e-11
1771.10596, 1.79351967e-11
1773.79761, 2.13899124e-11
1776.48926, 2.10575307e-11
1779.18091, 1.9521015e-11
1781.87256, 2.20863033e-11
1784.56421, 2.14261577e-11
1787.25586, 2.17441655e-11
1789.94751, 4.826331e-10
1792.63916, 9.24934129e-10
1795.33081, 1.16331715e-10
1798.02246, 2.08497161e-11
1800.71411, 1.97082541e-11
1803.40576, 2.01165525e-11
1806.09741, 1.94974974e-11
1808.78906, 1.88127795e-11
1811.48071, 1.87228098e-11
1814.17236, 1.8501008e-11
1816.86401, 1.85657843e-11
1819.55566, 2.70803917e-11
1822.24731, 5.65049341e-10
1824.93896, 8.09424638e-10
1827.63062, 7.32825189e-11
1830.32227, 1.9749381e-11
1833.01392, 1.77130654e-11
1835.70557, 1.81264968e-11
1838.39722, 1.93256661e-11
1841.08887, 2.12452052e-11
1843.78052, 2.09390404e-11
1846.47217, 1.77080243e-11
1849.16382, 1.76001054e-11
1851.85547, 3.73513477e-11
1854.54712, 6.30601182e-10
1857.23877, 6.73504807e-10
1859.93042, 4.83984346e-11
1862.62207, 1.78178462e-11
1865.31372, 1.71023733e-11
1868.00537, 1.92149734e-11
1870.69702, 1.69757281e-11
1873.38867, 1.6126751e-11
1876.08032, 1.88824806e-11
1878.77197, 1.93329259e-11
1881.46362, 2.13169586e-11
1884.15527, 6.7449539e-11
1886.84692, 7.08683556e-10
1889.53857, 5.59244151e-10
1892.23022, 3.23098111e-11
1894.92188, 1.76536546e-11
1897.61353, 1.82924786e-11
1900.30518, 1.89427779e-11
1902.99683, 1.59010392e-11
1905.68848, 1.88800139e-11
1908.38013, 2.1737551e-11
1911.07178, 1.71075341e-11
1913.76343, 1.80764501e-11
1916.45508, 9.10741274e-11
1919.14673, 7.40238093e-10
1921.83838, 4.46138404e-10
1924.53003, 3.48529088e-11
1927.22168, 2.59247623e-11
1929.91333, 2.21008524e-11
1932.60498, 2.65652812e-11
1935.29663, 3.01619875e-11
1937.98828, 3.22270891e-11
1940.67993, 3.13067142e-11
1943.37158, 2.94663044e-11
1946.06323, 2.28755778e-10
1948.75488, 4.31001368e-09
1951.44653, 4.66771821e-09
1954.13818, 5.29176591e-10
1956.82983, 4.20030677e-11
1959.52148, 4.52788987e-11
1962.21313, 5.01467444e-11
1964.90479, 5.50377521e-11
1967.59644, 4.98176708e-11
1970.28809, 3.50766048e-11
1972.97974, 3.04230287e-11
1975.67139, 3.30994399e-11
1978.36304, 2.45426787e-11
1981.05469, 1.76238191e-10
1983.74634, 7.73055897e-10
1986.43799, 2.53583737e-10
1989.12964, 2.85653359e-11
1991.82129, 3.77678756e-11
1994.51294, 2.28086577e-11
1997.20459, 2.00489503e-11
1999.89624, 3.62158151e-11
2002.58789, 2.47715962e-11
2005.27954, 1.88759338e-11
2007.97119, 3.48927276e-11
2010.66284, 2.17843764e-11
2013.35449, 2.13398493e-10
2016.04614, 7.53993368e-10
2018.73779, 1.88945498e-10
2021.42944, 1.83944665e-11
2024.12109, 3.99870241e-11
2026.81274, 3.74143841e-11
2029.50439, 2.48169402e-11
2032.19604, 4.5949574e-11
2034.8877, 4.13295266e-11
2037.57935, 3.27026566e-11
2040.271, 5.20332666e-11
2042.96265, 4.748546e-11
2045.6543, 2.45231058e-10
2048.34595, 6.10806239e-10
2051.0376, 1.30239805e-10
2053.72925, 1.90165453e-11
2056.4209, 3.84230217e-11
2059.11255, 5.34671092e-11
2061.8042, 2.81191442e-11
2064.49585, 3.51094639e-11
2067.1875, 4.76851371e-11
2069.87915, 2.99628274e-11
2072.5708, 3.37748857e-11
2075.26245, 5.41804657e-11
2077.9541, 3.27199351e-10
2080.64575, 6.16766527e-10
2083.3374, 1.1204427e-10
2086.02905, 2.61223525e-11
2088.7207, 2.20107422e-11
2091.41235, 5.07444226e-11
2094.104, 2.82293616e-11
2096.79565, 2.31885726e-11
2099.4873, 4.51675815e-11
2102.17896, 2.66611819e-11
2104.87061, 1.80192979e-11
2107.56226, 5.64995724e-11
2110.25391, 4.07511941e-10
2112.94556, 5.57905111e-10
2115.63721, 9.15448967e-11
2118.32886, 3.9302419e-11
2121.02051, 2.13123998e-11
2123.71216, 4.33393148e-11
2126.40381, 4.39451531e-11
2129.09546, 2.67682508e-11
2131.78711, 5.45621985e-11
2134.47876, 6.44355402e-11
2137.17041, 2.86457733e-11
2139.86206, 6.95752275e-11
2142.55371, 4.87637208e-10
2145.24536, 4.65690098e-10
2147.93701, 7.66519001e-11
2150.62866, 9.6443617e-11
2153.32031, 1.0461066e-10
2156.01196, 9.01412972e-11
2158.70361, 8.58113164e-11
2161.39526, 8.94844962e-11
2164.08691, 8.13991274e-09
2166.77856, 2.85360713e-08
2169.47021, 6.67090605e-09
2172.16187, 1.00974805e-10
2174.85352, 6.03391892e-10
2177.54517, 4.99985831e-10
2180.23682, 1.21599689e-10
2182.92847, 1.01162904e-10
2185.62012, 7.06675829e-11
2188.31177, 4.44387478e-11
2191.00342, 8.97690602e-11
2193.69507, 5.5601225e-11
2196.38672, 3.25455426e-11
2199.07837, 7.60217861e-11
2201.77002, 6.16644583e-11
2204.46167, 7.82105769e-11
2207.15332, 5.63008418e-10
2209.84497, 3.46363715e-10
2212.53662, 2.49891462e-11
2215.22827, 5.48466272e-11
2217.91992, 5.33274917e-11
2220.61157, 1.68395766e-11
2223.30322, 5.4633572e-11
2225.99487, 7.00243682e-11
2228.68652, 2.00579674e-11
2231.37817, 4.23540543e-11
2234.06982, 6.89675053e-11
2236.76147, 9.85061963e-11
2239.45312, 5.4718291e-10
2242.14478, 2.93932517e-10
2244.83643, 3.03026701e-11
2247.52808, 4.05241951e-11
2250.21973, 8.67943911e-11
2252.91138, 3.16241026e-11
2255.60303, 3.52899134e-11
2258.29468, 7.91893287e-11
2260.98633, 3.54800148e-11
2263.67798, 2.74449335e-11
2266.36963, 7.25620813e-11
2269.06128, 1.37151832e-10
2271.75293, 5.47048018e-10
2274.44458, 2.35393038e-10
2277.13623, 3.97120357e-11
2279.82788, 1.74689291e-11
2282.51953, 7.07766346e-11
2285.21118, 5.26466613e-11
2287.90283, 2.16260707e-11
2290.59448, 7.46757725e-11
2293.28613, 6.07015688e-11
2295.97778, 2.25164696e-11
2298.66943, 7.30015701e-11
2301.36108, 2.04057174e-10
2304.05273, 4.88922902e-10
2306.74438, 1.74681533e-10
2309.43604, 8.14705178e-11
2312.12769, 1.9234286e-11
2314.81934, 5.338276e-11
2317.51099, 8.1122109e-11
2320.20264, 2.55688491e-11
2322.89429, 5.26667217e-11
2325.58594, 9.25513347e-11
2328.27759, 2.48094479e-11
2330.96924, 3.92534477e-11
2333.66089, 2.69275768e-10
2336.35254, 5.0891652e-10
2339.04419, 1.09355518e-10
2341.73584, 9.26104748e-11
2344.42749, 4.59990136e-11
2347.11914, 5.11058487e-11
2349.81079, 1.13245628e-10
2352.50244, 6.04387512e-11
2355.19409, 4.3831553e-11
2357.88574, 1.31493344e-10
2360.57739, 8.16363227e-11
2363.26904, 6.836752e-11
2365.96069, 3.68741149e-10
2368.65234, 5.82705106e-10
2371.34399, 2.26110658e-10
2374.03564, 1.72639569e-10
2376.72729, 1.52043794e-10
2379.41895, 2.1018558e-09
2382.1106, 3.88257746e-08
2384.80225, 3.50777292e-08
2387.4939, 1.38892264e-09
2390.18555, 1.57347996e-10
2392.8772, 1.69684614e-10
2395.56885, 1.82928797e-10
2398.2605, 4.3388379e-10
