# Frequency (Hz), Power Spectrum (A^2/Hz)
33.4774017, 2.31307837e-07
33.6456299, 1.68976385e-07
33.813858, 1.29741039e-07
33.9820862, 9.65697424e-08
34.1503143, 6.46755467e-08
34.3185425, 4.35062866e-08
34.4867706, 3.30053425e-08
34.6549988, 2.52723282e-08
34.8232269, 2.42958098e-08
34.9914551, 1.99417762e-08
35.1596832, 1.85981417e-08
35.3279114, 1.42363694e-08
35.4961395, 1.35999567e-08
35.6643677, 1.28622419e-08
35.8325958, 1.22587078e-08
36.000824, 1.05904521e-08
36.1690521, 7.97310662e-09
36.3372803, 1.05922187e-08
36.5055084, 8.07369549e-09
36.6737366, 7.08189374e-09
36.8419647, 6.75191236e-09
37.0101929, 5.98028382e-09
37.178421, 8.52029824e-09
37.3466492, 6.30362162e-09
37.5148773, 7.67425323e-09
37.6831055, 8.70065087e-09
37.8513336, 7.97473021e-09
38.0195618, 4.57127625e-09
38.1877899, 3.11393533e-09
38.3560181, 1.9067059e-09
38.5242462, 1.12237519e-09
38.6924744, 1.09246567e-09
38.8607025, 1.28463928e-09
39.0289307, 1.91403826e-09
39.1971588, 2.13490448e-09
39.365387, 1.64359204e-09
39.5336151, 1.16447052e-09
39.7018433, 1.14244691e-09
39.8700714, 1.66945069e-09
40.0382996, 1.75634074e-09
40.2065277, 2.09270956e-09
40.3747559, 3.5790102e-09
40.542984, 2.90370772e-09
40.7112122, 2.41760745e-09
40.8794403, 2.16643103e-09
41.0476685, 2.02349248e-09
41.2158966, 3.11891868e-09
41.3841248, 2.66505751e-09
41.5523529, 3.74539795e-08
41.7205811, 6.21286063e-08
41.8888092, 7.54537854e-09
42.0570374, 2.06862727e-09
42.2252655, 2.00820849e-09
42.3934937, 1.68455316e-09
42.5617218, 1.30661115e-09
42.72995, 1.39799494e-09
42.8981781, 1.77811044e-09
43.0664062, 1.44433265e-09
43.2346344, 1.30300915e-09
43.4028625, 1.45740409e-09
43.5710907, 1.16918086e-09
43.7393188, 1.03158093e-09
43.907547, 1.46181223e-09
44.0757751, 1.3046727e-09
44.2440033, 2.1380937e-09
44.4122314, 8.05022715e-09
44.5804596, 5.77764991e-09
44.7486877, 2.33395325e-09
44.9169159, 2.43665754e-09
45.085144, 1.55320701e-09
45.2533722, 1.19385624e-09
45.4216003, 2.75356982e-09
45.5898285, 3.99541911e-09
45.7580566, 4.90159824e-09
45.9262848, 4.07947942e-09
46.0945129, 3.31778138e-09
46.2627411, 3.80102838e-09
46.4309692, 4.72177231e-09
46.5991974, 1.02193169e-08
46.7674255, 7.57403651e-09
46.9356537, 4.9133031e-09
47.1038818, 6.78142653e-09
47.27211, 5.57784263e-09
47.4403381, 7.55904761e-09
47.6085663, 6.99367098e-09
47.7767944, 7.44710915e-09
47.9450226, 6.93046331e-09
48.1132507, 8.0940934e-09
48.2814789, 7.42231876e-09
48.449707, 5.30902922e-09
48.6179352, 5.06436049e-09
48.7861633, 5.62885827e-09
48.9543915, 7.29867811e-09
49.1226196, 1.45156074e-08
49.2908478, 1.53613744e-08
49.4590759, 4.96893637e-09
49.6273041, 3.6234924e-09
49.7955322, 1.05343707e-08
49.9637604, 7.09170038e-08
50.1319885, 3.42378677e-08
50.3002167, 3.67272301e-09
50.4684448, 3.5453176e-09
50.636673, 2.69250222e-09
50.8049011, 2.27180608e-09
50.9731293, 2.38444819e-09
51.1413574, 2.04003503e-09
51.3095856, 2.37278996e-09
51.4778137, 3.52669671e-09
51.6460419, 2.5908915e-09
51.81427, 3.09301851e-09
51.9824982, 3.5464931e-09
52.1507263, 3.33477379e-09
52.3189545, 4.65228123e-09
52.4871826, 6.91365498e-09
52.6554108, 6.87281565e-09
52.8236389, 6.2319061e-09
52.9918671, 4.87116347e-09
53.1600952, 8.11273093e-09
53.3283234, 7.12397563e-09
53.4965515, 5.93865224e-09
53.6647797, 6.68276678e-09
53.8330078, 7.22067073e-09
54.001236, 8.4935623e-09
54.1694641, 1.04805578e-08
54.3376923, 1.12337775e-08
54.5059204, 6.70642164e-09
54.6741486, 4.55811522e-09
54.8423767, 6.04030603e-09
55.0106049, 6.2756409e-09
55.178833, 1.17623147e-08
55.3470612, 1.40762477e-08
55.5152893, 7.93853605e-09
55.6835175, 7.32249417e-09
55.8517456, 1.17690266e-08
56.0199738, 1.04382645e-08
56.1882019, 1.13101484e-08
56.3564301, 1.1231335e-08
56.5246582, 6.1066272e-09
56.6928864, 5.48466739e-09
56.8611145, 5.43279155e-09
57.0293427, 5.45309575e-09
57.1975708, 6.76536072e-09
57.365799, 8.2074969e-09
57.5340271, 8.84121132e-09
57.7022552, 5.45752199e-09
57.8704834, 5.16916687e-09
58.0387115, 9.91398164e-09
58.2069397, 4.85044644e-08
58.3751678, 7.79568836e-08
58.543396, 2.83933836e-08
58.7116241, 1.80692847e-08
58.8798523, 1.90684428e-08
59.0480804, 1.58777986e-08
59.2163086, 1.0043375e-08
59.3845367, 4.89281149e-09
59.5527649, 6.04628392e-09
59.720993, 9.15234377e-09
59.8892212, 2.82594463e-08
60.0574493, 4.3654321e-08
60.2256775, 1.54960702e-08
60.3939056, 1.16179004e-08
60.5621338, 1.19611929e-08
60.7303619, 7.96920663e-09
60.8985901, 5.90043658e-09
61.0668182, 4.66979344e-09
61.2350464, 4.12022638e-09
61.4032745, 5.23843502e-09
61.5715027, 6.34733865e-09
61.7397308, 4.96031882e-09
61.907959, 3.14664517e-09
62.0761871, 3.52506446e-09
62.2444153, 3.86115095e-09
62.4126434, 3.24255978e-09
62.5808716, 2.50850252e-09
62.7490997, 2.69166089e-09
62.9173279, 1.7709717e-09
63.085556, 1.59541447e-09
63.2537842, 2.24833507e-09
63.4220123, 1.74777381e-09
63.5902405, 1.2493071e-09
63.7584686, 6.94237723e-10
63.9266968, 8.71404282e-10
64.0949249, 1.41490986e-09
64.2631531, 1.61539682e-09
64.4313812, 1.44524648e-09
64.5996094, 3.02282221e-09
64.7678375, 2.69737521e-09
64.9360657, 1.83397486e-09
65.1042938, 1.18128107e-09
65.272522, 9.8849362e-10
65.4407501, 7.9060436e-10
65.6089783, 4.45174564e-10
65.7772064, 5.75752612e-10
65.9454346, 5.12789144e-10
66.1136627, 4.93843744e-10
66.2818909, 7.93298149e-10
66.450119, 5.74733861e-09
66.6183472, 5.52513413e-08
66.7865753, 3.37188837e-08
66.9548035, 1.60394109e-09
67.1230316, 5.61668045e-10
67.2912598, 5.41798217e-10
67.4594879, 7.93508537e-10
67.6277161, 6.34072239e-10
67.7959442, 5.43171619e-10
67.9641724, 4.80441464e-10
68.1324005, 6.19425733e-10
68.3006287, 8.73871753e-10
68.4688568, 1.03268383e-09
68.637085, 7.780106e-10
68.8053131, 5.78740333e-10
68.9735413, 7.35306982e-10
69.1417694, 6.776123e-10
69.3099976, 4.74740414e-10
69.4782257, 5.71032222e-10
69.6464539, 8.45904347e-10
69.814682, 4.08739043e-10
69.9829102, 2.10130011e-10
70.1511383, 3.0547373e-10
70.3193665, 2.74140044e-10
70.4875946, 3.67539693e-10
70.6558228, 4.73535489e-10
70.8240509, 4.59649235e-10
70.9922791, 1.23038968e-09
71.1605072, 1.71378101e-09
71.3287354, 8.68574823e-10
71.4969635, 5.61158786e-10
71.6651917, 7.98340505e-10
71.8334198, 6.38438469e-10
72.0016479, 4.22600427e-10
72.1698761, 4.34922987e-10
72.3381042, 3.80480619e-10
72.5063324, 3.35521666e-10
72.6745605, 4.45563503e-10
72.8427887, 5.39984446e-10
73.0110168, 1.59993074e-09
73.179245, 2.98816571e-09
73.3474731, 2.38624831e-09
73.5157013, 9.690172e-10
73.6839294, 4.71201023e-10
73.8521576, 8.41705428e-10
74.0203857, 7.18207549e-10
74.1886139, 4.31291086e-10
74.356842, 4.74360162e-10
74.5250702, 4.37670983e-10
74.6932983, 7.55987661e-10
74.8615265, 2.4367969e-08
75.0297546, 5.62280853e-08
75.1979828, 8.51444515e-09
75.3662109, 1.0605633e-09
75.5344391, 1.15348531e-09
75.7026672, 6.18017693e-10
75.8708954, 1.11041454e-09
76.0391235, 1.06929221e-09
76.2073517, 2.42092291e-10
76.3755798, 2.09812182e-10
76.543808, 2.56394739e-10
76.7120361, 4.18650309e-10
76.8802643, 1.12785625e-09
77.0484924, 1.45139911e-09
77.2167206, 6.53612775e-10
77.3849487, 4.74277173e-10
77.5531769, 7.21244786e-10
77.721405, 7.34215688e-10
77.8896332, 6.06342199e-10
78.0578613, 6.16719564e-10
78.2260895, 3.6216638e-10
78.3943176, 4.46644222e-10
78.5625458, 1.21471722e-09
78.7307739, 8.06737288e-10
78.8990021, 3.04921394e-10
79.0672302, 8.98820685e-10
79.2354584, 6.16839413e-10
79.4036865, 6.91882218e-10
79.5719147, 1.30078492e-09
79.7401428, 1.06638431e-09
79.908371, 5.06953313e-10
80.0765991, 5.51113322e-10
80.2448273, 6.77677359e-10
80.4130554, 4.25829566e-10
80.5812836, 4.81185591e-10
80.7495117, 6.45225151e-10
80.9177399, 2.98435887e-10
81.085968, 2.77248391e-10
81.2541962, 5.34786104e-10
81.4224243, 7.95639499e-10
81.5906525, 1.11119391e-09
81.7588806, 1.51834922e-09
81.9271088, 9.0972424e-10
82.0953369, 4.38001774e-10
82.2635651, 6.51978915e-10
82.4317932, 8.09221523e-10
82.6000214, 4.2783746e-10
82.7682495, 7.2408568e-10
82.9364777, 6.82398082e-10
83.1047058, 4.46110127e-09
83.272934, 5.4493146e-08
83.4411621, 3.80851475e-08
83.6093903, 9.86784654e-10
83.7776184, 1.14755316e-09
83.9458466, 1.37509715e-09
84.1140747, 7.81139431e-10
84.2823029, 8.23470292e-10
84.450531, 1.835469e-09
84.6187592, 6.65871247e-10
84.7869873, 3.0790287e-10
84.9552155, 3.51802809e-10
85.1234436, 4.39305731e-10
85.2916718, 8.19500912e-10
85.4598999, 1.26549404e-09
85.6281281, 9.77215309e-10
85.7963562, 8.85069351e-10
85.9645844, 2.05433937e-09
86.1328125, 3.33210259e-09
86.3010406, 1.2230893e-09
86.4692688, 6.98001379e-10
86.6374969, 5.69514491e-10
86.8057251, 5.20681664e-10
86.9739532, 4.79863149e-10
87.1421814, 4.23533736e-10
87.3104095, 2.40856529e-10
87.4786377, 4.09471373e-10
87.6468658, 5.51347468e-10
87.815094, 4.71153783e-10
87.9833221, 1.05973796e-09
88.1515503, 1.77928217e-09
88.3197784, 9.19635146e-10
88.4880066, 5.71145964e-10
88.6562347, 8.99722352e-10
88.8244629, 6.84181101e-10
88.992691, 3.33811173e-10
89.1609192, 3.82814141e-10
89.3291473, 4.18148793e-10
89.4973755, 4.99084496e-10
89.6656036, 7.20488502e-10
89.8338318, 6.94101998e-10
90.0020599, 6.78729795e-10
90.1702881, 1.16006849e-09
90.3385162, 1.27162025e-09
90.5067444, 1.46826606e-09
90.6749725, 2.4070077e-09
90.8432007, 1.43665457e-09
91.0114288, 6.97004399e-10
91.179657, 4.66471917e-10
91.3478851, 5.8181665e-10
91.5161133, 2.05915445e-08
91.6843414, 5.95105618e-08
91.8525696, 1.18729764e-08
92.0207977, 6.29859165e-10
92.1890259, 1.3289202e-09
92.357254, 1.74890835e-09
92.5254822, 1.19349741e-09
92.6937103, 5.67649872e-10
92.8619385, 1.09486376e-09
93.0301666, 1.40531664e-09
93.1983948, 4.57210214e-10
93.3666229, 4.27750724e-10
93.5348511, 4.28422214e-10
93.7030792, 4.41134546e-10
93.8713074, 5.48973589e-10
94.0395355, 5.52346779e-10
94.2077637, 6.39409026e-10
94.3759918, 2.78332779e-09
94.54422, 3.06928727e-09
94.7124481, 9.06061837e-10
94.8806763, 1.0306358e-09
95.0489044, 1.8546874e-09
95.2171326, 1.26771993e-09
95.3853607, 7.94022792e-10
95.5535889, 6.3053579e-10
95.721817, 4.31935571e-10
95.8900452, 5.89480464e-10
96.0582733, 1.02940512e-09
96.2265015, 9.03739639e-10
96.3947296, 8.87430462e-10
96.5629578, 1.67581893e-09
96.7311859, 1.37108103e-09
96.8994141, 8.42428238e-10
97.0676422, 7.72441777e-10
97.2358704, 8.34383063e-10
97.4040985, 3.18927745e-10
97.5723267, 1.63627528e-10
97.7405548, 2.39443576e-10
97.908783, 3.057192e-10
98.0770111, 5.3498006e-10
98.2452393, 8.563244e-10
98.4134674, 5.41067802e-10
98.5816956, 5.8322458e-10
98.7499237, 1.05683984e-09
98.9181519, 1.01060793e-09
99.08638, 4.61348321e-10
99.2546082, 5.27629551e-10
99.4228363, 5.18811161e-10
99.5910645, 2.39023634e-10
99.7592926, 3.35179595e-09
99.9275208, 4.72536996e-08
100.095749, 4.17017993e-08
100.263977, 2.2859008e-09
100.432205, 5.86149407e-10
100.600433, 6.44799492e-10
100.768661, 1.25434363e-09
100.93689, 2.05847495e-09
101.105118, 7.84786902e-10
101.273346, 5.13696863e-10
101.441574, 8.87226348e-10
101.609802, 5.62276115e-10
101.77803, 2.38962683e-10
101.946259, 2.03558656e-10
102.114487, 1.99024727e-10
102.282715, 2.3057127e-10
102.450943, 5.24084776e-10
102.619171, 5.72370595e-10
102.787399, 7.26291138e-10
102.955627, 1.26588162e-09
103.123856, 3.41796214e-09
103.292084, 1.33469225e-09
103.460312, 3.76966985e-10
103.62854, 5.20617438e-10
103.796768, 2.70638928e-10
103.964996, 3.54762081e-10
104.133224, 5.70757941e-10
104.301453, 2.61597938e-10
104.469681, 2.37299069e-10
104.637909, 4.36875258e-10
104.806137, 4.74936313e-10
104.974365, 1.15882359e-09
105.142593, 2.11489892e-09
105.310822, 1.29671462e-09
105.47905, 5.41523826e-10
105.647278, 6.27844554e-10
105.815506, 5.49443935e-10
105.983734, 1.90555891e-10
106.151962, 2.72464995e-10
106.32019, 2.82667473e-10
106.488419, 2.13337362e-10
106.656647, 4.25827373e-10
106.824875, 4.41368053e-10
106.993103, 3.74720643e-10
107.161331, 8.14630474e-10
107.329559, 1.56804891e-09
107.497787, 1.11166887e-09
107.666016, 5.63446567e-10
107.834244, 7.5384593e-10
108.002472, 4.1778106e-10
108.1707, 1.57583564e-08
108.338928, 5.56983686e-08
108.507156, 1.31214843e-08
108.675385, 4.51739063e-10
108.843613, 7.49083462e-10
109.011841, 5.56384272e-10
109.180069, 1.1189849e-09
109.348297, 1.389724e-09
109.516525, 6.53123611e-10
109.684753, 3.63595903e-10
109.852982, 4.99221664e-10
110.02121, 5.13312892e-10
110.189438, 1.93839639e-10
110.357666, 1.87120416e-10
110.525894, 1.94098487e-10
110.694122, 2.46869414e-10
110.86235, 5.94069738e-10
111.030579, 5.57161595e-10
111.198807, 6.12696394e-10
111.367035, 1.43430801e-09
111.535263, 1.88686555e-09
111.703491, 1.23312949e-09
111.871719, 4.87549445e-10
112.039948, 4.32603675e-10
112.208176, 2.04608774e-10
112.376404, 2.20082841e-10
112.544632, 5.08302345e-10
112.71286, 3.37408268e-10
112.881088, 3.42690182e-10
113.049316, 7.8372997e-10
113.217545, 5.77367543e-10
113.385773, 1.30504774e-09
113.554001, 2.87099788e-09
113.722229, 1.22185706e-09
113.890457, 7.30578875e-10
114.058685, 6.38777642e-10
114.226913, 5.70987202e-10
114.395142, 2.43201764e-10
114.56337, 1.55610788e-10
114.731598, 2.70357015e-10
114.899826, 4.55482263e-10
115.068054, 7.10641157e-10
115.236282, 8.94429864e-10
115.40451, 5.8879962e-10
115.572739, 7.96480104e-10
115.740967, 2.23930208e-09
115.909195, 1.39387557e-09
116.077423, 8.19574186e-10
116.245651, 8.12376e-10
116.413879, 2.3110398e-09
116.582108, 3.94477766e-08
116.750336, 4.06239558e-08
116.918564, 1.83329385e-09
117.086792, 4.94174812e-10
117.25502, 7.63564434e-10
117.423248, 5.18770693e-10
117.591476, 6.0221067e-10
117.759705, 1.01824704e-09
117.927933, 1.06940767e-09
118.096161, 5.1334792e-10
118.264389, 4.25982416e-10
118.432617, 5.61375835e-10
118.600845, 3.61991853e-10
118.769073, 1.57854216e-10
118.937302, 9.82774764e-11
119.10553, 7.40452699e-11
119.273758, 2.63823935e-10
119.441986, 7.84888432e-10
119.610214, 6.83360146e-10
119.778442, 7.74108888e-10
119.946671, 1.440154e-09
120.114899, 1.5159578e-09
120.283127, 6.66254496e-10
120.451355, 5.61580116e-10
120.619583, 5.53907475e-10
120.787811, 3.09724607e-10
120.956039, 3.21391413e-10
121.124268, 3.10133336e-10
121.292496, 3.32182754e-10
121.460724, 8.49735671e-10
121.628952, 1.02278785e-09
121.79718, 6.5876854e-10
121.965408, 8.79199213e-10
122.133636, 2.87146062e-09
122.301865, 2.21151475e-09
122.470093, 4.73572404e-10
122.638321, 3.44656803e-10
122.806549, 2.89242713e-10
122.974777, 1.55003829e-10
123.143005, 1.22833396e-10
123.311234, 1.45656182e-10
123.479462, 3.31963124e-10
123.64769, 9.19777254e-10
123.815918, 8.66905825e-10
123.984146, 4.97863473e-10
124.152374, 9.84545445e-10
124.320602, 1.41733203e-09
124.488831, 8.80615081e-10
124.657059, 5.05103182e-10
124.825287, 1.28231639e-08
124.993515, 5.43680052e-08
125.161743, 1.53077497e-08
125.329971, 4.69135342e-10
125.498199, 2.85812429e-10
125.666428, 4.24787705e-10
125.834656, 6.67328082e-10
126.002884, 5.21913235e-10
126.171112, 6.56762256e-10
126.33934, 1.1952892e-09
126.507568, 1.14636101e-09
126.675797, 5.45450352e-10
126.844025, 1.0991219e-09
127.012253, 1.12605736e-09
127.180481, 6.12355555e-10
127.348709, 4.74624617e-10
127.516937, 4.42239773e-10
127.685165, 4.27826663e-10
127.853394, 7.66241459e-10
128.021622, 8.93310037e-10
128.18985, 5.7759636e-10
128.358078, 9.18055854e-10
128.526306, 1.59970015e-09
128.694534, 1.07585563e-09
128.862762, 9.0980945e-10
129.030991, 1.13968723e-09
129.199219, 1.37719314e-09
129.367447, 1.49669777e-09
129.535675, 1.59435032e-09
129.703903, 1.71866932e-09
129.872131, 1.60783264e-09
130.040359, 1.67786429e-09
130.208588, 1.92389593e-09
130.376816, 3.65441877e-09
130.545044, 5.48638113e-09
130.713272, 4.19778479e-09
130.8815, 3.25553162e-09
131.049728, 2.84025314e-09
131.217957, 3.09340842e-09
131.386185, 3.56493968e-09
131.554413, 2.65491762e-09
131.722641, 2.64668265e-09
131.890869, 3.28363803e-09
132.059097, 3.58445029e-09
132.227325, 3.83002918e-09
132.395554, 2.83004931e-09
132.563782, 3.29547234e-09
132.73201, 3.54805674e-09
132.900238, 2.50358689e-09
133.068466, 2.50189003e-09
133.236694, 3.22033564e-08
133.404922, 4.11592218e-08
133.573151, 3.98764621e-09
133.741379, 1.18545451e-09
133.909607, 1.23678789e-09
134.077835, 1.05728692e-09
134.246063, 1.32436495e-09
134.414291, 9.04535502e-10
134.58252, 4.46026188e-10
134.750748, 1.15469534e-09
134.918976, 1.94684646e-09
135.087204, 1.32133182e-09
135.255432, 7.44946216e-10
135.42366, 6.24504615e-10
135.591888, 3.25197841e-10
135.760117, 3.78148318e-10
135.928345, 5.58476321e-10
136.096573, 3.29192923e-10
136.264801, 3.474602e-10
136.433029, 6.66422029e-10
136.601257, 5.58293134e-10
136.769485, 4.89148611e-10
136.937714, 9.42762202e-10
137.105942, 1.22339017e-09
137.27417, 5.82105586e-10
137.442398, 5.97752181e-10
137.610626, 8.97633134e-10
137.778854, 5.54640778e-10
137.947083, 1.18433385e-09
138.115311, 1.4623085e-09
138.283539, 6.2788047e-10
138.451767, 6.65671018e-10
138.619995, 5.90807736e-10
138.788223, 8.65537975e-10
138.956451, 7.97490407e-10
139.12468, 4.84592699e-10
139.292908, 4.85841756e-10
139.461136, 6.72466249e-10
139.629364, 1.43011314e-09
139.797592, 1.23452448e-09
139.96582, 8.38777214e-10
140.134048, 7.02923886e-10
140.302277, 6.49174159e-10
140.470505, 8.8814317e-10
140.638733, 1.54232183e-09
140.806961, 1.24387989e-09
140.975189, 1.07211851e-09
141.143417, 2.10740159e-09
141.311646, 2.11501505e-09
141.479874, 1.03950271e-08
141.648102, 5.18137249e-08
141.81633, 1.84518232e-08
141.984558, 1.21215782e-09
142.152786, 7.79515952e-10
142.321014, 1.09497567e-09
142.489243, 1.25542343e-09
142.657471, 1.08658693e-09
142.825699, 1.35833023e-09
142.993927, 1.24992816e-09
143.162155, 1.96053906e-09
143.330383, 2.50137355e-09
143.498611, 2.03415729e-09
143.66684, 1.39487621e-09
143.835068, 1.35523426e-09
144.003296, 1.36888567e-09
144.171524, 1.45742896e-09
144.339752, 1.56382352e-09
144.50798, 1.83434312e-09
144.676208, 1.8143973e-09
144.844437, 1.31462186e-09
145.012665, 1.43705026e-09
145.180893, 1.27105282e-09
145.349121, 1.542656e-09
145.517349, 2.50819876e-09
145.685577, 1.56394353e-09
145.853806, 1.19832222e-09
146.022034, 8.42625247e-10
146.190262, 7.554532e-10
146.35849, 9.576967e-10
146.526718, 8.63860539e-10
146.694946, 6.52588039e-10
146.863174, 6.45766718e-10
147.031403, 1.10712783e-09
147.199631, 6.67760347e-10
147.367859, 9.88077287e-10
147.536087, 1.13174814e-09
147.704315, 9.38268796e-10
147.872543, 6.78115897e-10
148.040771, 7.5434764e-10
148.209, 1.34320366e-09
148.377228, 8.49457893e-10
148.545456, 7.24573013e-10
148.713684, 6.35788311e-10
148.881912, 6.68718525e-10
149.05014, 8.8121771e-10
149.218369, 1.38892187e-09
149.386597, 1.39636622e-08
149.554825, 2.62276263e-08
149.723053, 5.08402831e-09
149.891281, 2.84615389e-08
150.059509, 4.39492531e-08
